gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,28,divorced,basic,2,part_time,1,4,12750,no,0,tenant,9,5389,debt_consol,8,no,yes
F,41,divorced,univ,1,full_time,2,5,79688,no,0,tenant,12,64177,debt_consol,57,no,yes
M,35,divorced,highsch,2,unemployed,0,2,0,no,0,owner_morg,11,15231,other,52,no,yes
M,23,single,basic,0,unemployed,0,0,0,no,0,owner,6,19409,debt_consol,26,no,yes
M,38,married,basic,0,full_time,5,10,31875,no,0,tenant,7,17554,vehicle,52,no,no
F,25,single,highsch,0,full_time,1,1,31875,no,0,owner_morg,7,14617,other,27,no,yes
F,28,married,highsch,1,full_time,2,2,31875,yes,48533,owner,9,77490,home_improv,53,yes,no
F,24,single,highsch,0,unemployed,0,2,0,no,0,tenant,8,9129,debt_consol,6,no,yes
M,29,single,univ,0,full_time,0,4,53125,no,0,tenant,7,46835,debt_consol,29,yes,no
M,30,married,highsch,2,unemployed,0,2,0,yes,52139,tenant,10,9824,debt_consol,11,no,no
F,27,single,postgrad,0,full_time,2,2,85000,no,0,tenant,3,10262,other,43,no,no
M,24,divorced,highsch,1,unemployed,0,3,0,no,0,owner,5,14426,debt_consol,33,yes,no
M,21,divorced,highsch,0,part_time,2,2,19125,no,0,tenant,6,14617,wedding,56,no,yes
F,27,single,postgrad,0,full_time,1,7,85000,no,0,tenant,4,33018,debt_consol,44,yes,no
F,30,widowed,highsch,3,part_time,4,3,28688,no,0,tenant,7,24805,vehicle,29,no,no
M,23,divorced,highsch,0,full_time,1,3,31875,no,0,tenant,3,7030,other,8,no,yes
F,36,divorced,highsch,0,full_time,8,14,47813,no,0,owner,7,41517,home_improv,50,yes,no
M,40,single,univ,0,unemployed,0,10,0,no,0,owner_morg,1,6624,vehicle,9,no,yes
F,21,divorced,basic,1,self_employ,1,2,25500,no,0,tenant,5,15065,wedding,34,no,no
F,47,divorced,postgrad,2,full_time,5,22,127500,no,0,owner,11,42639,debt_consol,60,yes,no
M,28,married,highsch,3,part_time,3,3,19125,yes,53873,owner_morg,1,7506,holidays,7,no,no
F,24,single,basic,0,unemployed,0,2,0,no,0,owner,4,17555,wedding,42,yes,no
F,31,divorced,highsch,3,full_time,6,6,47813,no,0,tenant,13,15169,other,50,no,yes
M,27,single,highsch,0,full_time,2,2,31875,no,0,tenant,10,25881,wedding,28,no,yes
F,24,single,highsch,0,full_time,0,2,31875,no,0,owner,6,20082,vehicle,44,no,no
F,32,divorced,basic,0,part_time,1,1,19125,no,0,owner_morg,7,13419,vehicle,47,no,yes
M,24,widowed,highsch,0,unemployed,0,4,0,no,0,tenant,5,6068,wedding,9,no,no
M,25,married,highsch,1,unemployed,0,2,0,yes,38662,tenant,2,17551,vehicle,51,no,no
M,26,single,highsch,0,full_time,0,6,31875,no,0,owner,5,25972,debt_consol,52,no,yes
F,36,widowed,highsch,3,part_time,6,11,28688,no,0,tenant,15,5361,wedding,7,no,no
M,40,married,univ,2,full_time,7,10,79688,yes,37867,owner_morg,5,23956,other,35,no,yes
M,33,married,univ,1,part_time,7,10,47813,yes,52344,owner_morg,12,30858,home_improv,40,no,no
M,23,single,highsch,0,part_time,0,2,19125,no,0,owner_morg,3,19874,other,60,no,yes
M,39,married,highsch,1,full_time,7,17,47813,yes,58998,owner_morg,12,42015,home_improv,29,no,no
F,20,divorced,highsch,1,full_time,0,2,31875,no,0,owner,5,7001,other,12,yes,no
F,54,married,univ,3,self_employ,7,6,111563,yes,47045,owner,11,143902,debt_consol,60,no,no
M,32,divorced,univ,1,full_time,4,9,79688,no,0,tenant,2,44564,debt_consol,31,no,yes
F,29,divorced,univ,3,full_time,3,9,53125,no,0,tenant,6,38992,debt_consol,44,no,yes
F,35,married,highsch,3,unemployed,0,11,0,yes,13508,tenant,3,14976,vehicle,32,no,no
M,36,widowed,univ,1,full_time,9,10,79688,no,0,tenant,7,76467,other,35,yes,no
F,35,divorced,highsch,2,part_time,4,5,28688,no,0,owner,6,5158,debt_consol,8,yes,no
F,26,married,basic,2,part_time,4,4,12750,yes,28541,owner,2,40428,debt_consol,38,yes,no
M,35,single,univ,0,full_time,9,10,79688,no,0,tenant,5,10974,other,52,yes,yes
F,36,single,postgrad,0,full_time,7,11,127500,no,0,tenant,7,125472,debt_consol,68,no,yes
M,52,married,basic,1,full_time,3,8,37188,yes,54049,owner_morg,4,30273,debt_consol,57,no,no
F,27,divorced,basic,0,full_time,3,2,21250,no,0,tenant,4,6587,vehicle,10,no,no
F,30,single,postgrad,0,full_time,0,6,127500,no,0,owner,7,6423,wedding,7,yes,no
M,27,divorced,highsch,1,part_time,0,2,19125,no,0,owner,10,10797,wedding,43,yes,no
M,31,single,basic,0,full_time,0,4,31875,no,0,owner,15,31562,debt_consol,57,no,yes
F,41,divorced,highsch,0,full_time,10,17,47813,no,0,tenant,9,5853,wedding,10,no,no
F,22,widowed,univ,1,unemployed,0,1,0,no,0,owner,6,14283,vehicle,53,no,no
M,25,single,univ,0,full_time,3,3,53125,no,0,tenant,4,10719,other,37,no,no
F,24,divorced,highsch,1,part_time,0,0,19125,no,0,tenant,5,11947,debt_consol,56,no,yes
M,22,divorced,highsch,0,self_employ,2,3,38250,no,0,owner,8,23641,other,26,yes,no
F,34,single,highsch,0,part_time,2,10,28688,no,0,owner_morg,9,8128,wedding,8,no,no
M,35,divorced,univ,2,full_time,3,6,79688,no,0,tenant,13,72737,debt_consol,53,no,yes
F,31,married,basic,0,self_employ,7,7,38250,yes,38946,tenant,10,28898,holidays,32,no,yes
F,26,single,univ,0,part_time,1,2,31875,no,0,owner,6,13898,other,27,yes,no
M,29,married,highsch,2,self_employ,3,5,38250,yes,42926,tenant,7,56509,debt_consol,47,no,yes
F,27,married,highsch,2,unemployed,0,0,0,yes,43482,tenant,4,15223,debt_consol,25,no,no
M,37,married,univ,0,full_time,3,10,79688,yes,39747,tenant,9,7346,debt_consol,8,no,yes
M,40,divorced,univ,3,unemployed,0,16,0,no,0,owner_morg,14,10322,debt_consol,26,yes,no
F,28,married,postgrad,2,unemployed,0,6,0,no,0,owner,2,17624,holidays,34,no,no
M,32,single,univ,0,self_employ,0,5,95625,no,0,owner,1,92139,home_improv,41,yes,no
M,29,married,univ,2,part_time,2,5,31875,yes,54979,tenant,1,25383,holidays,33,no,no
F,48,single,univ,0,self_employ,0,11,95625,no,0,tenant,6,52461,other,32,yes,yes
F,36,single,highsch,0,self_employ,8,7,57375,no,0,tenant,1,36429,other,49,no,yes
F,22,single,basic,0,self_employ,1,1,25500,no,0,owner,6,24891,other,31,yes,yes
F,36,married,univ,0,part_time,6,14,47813,yes,52804,owner_morg,12,26493,other,37,no,yes
M,30,married,highsch,2,self_employ,2,3,57375,yes,29335,tenant,15,79704,debt_consol,56,no,yes
M,22,married,univ,1,unemployed,0,3,0,no,0,tenant,5,11782,other,38,no,no
M,32,divorced,univ,2,unemployed,0,4,0,no,0,tenant,8,11076,wedding,29,no,yes
M,23,single,highsch,0,full_time,1,1,31875,no,0,tenant,3,25235,vehicle,38,no,yes
M,22,married,univ,0,unemployed,0,1,0,yes,14502,tenant,4,19103,other,47,no,yes
M,28,single,univ,0,full_time,4,6,53125,no,0,owner_morg,4,40892,home_improv,35,yes,no
M,38,divorced,postgrad,1,full_time,6,5,127500,no,0,owner_morg,2,102166,debt_consol,70,yes,no
F,45,married,highsch,0,self_employ,8,13,57375,yes,51439,tenant,12,17286,other,32,no,yes
F,30,divorced,basic,0,unemployed,0,1,0,no,0,owner,10,9160,vehicle,10,yes,no
M,27,married,highsch,0,unemployed,0,2,0,no,0,tenant,9,10064,debt_consol,28,no,yes
F,54,single,postgrad,0,full_time,8,16,148750,no,0,owner_morg,5,34492,home_improv,34,yes,no
M,24,divorced,basic,0,full_time,1,3,21250,no,0,owner_morg,8,14636,other,25,yes,no
F,33,widowed,highsch,1,part_time,3,5,28688,no,0,owner_morg,1,5830,wedding,11,yes,no
F,61,single,highsch,0,part_time,20,27,33469,no,0,tenant,3,15378,vehicle,25,no,yes
M,38,married,highsch,1,unemployed,0,16,0,yes,16407,tenant,4,15763,holidays,46,no,no
M,26,widowed,highsch,2,full_time,1,5,31875,no,0,tenant,3,16384,debt_consol,49,no,no
F,26,divorced,univ,2,part_time,3,6,31875,no,0,tenant,7,9584,other,9,no,yes
F,29,married,highsch,0,self_employ,0,7,38250,yes,53467,owner,6,75115,home_improv,38,yes,no
F,31,married,univ,2,full_time,3,3,79688,yes,31062,tenant,2,23602,debt_consol,33,no,no
M,26,single,univ,0,full_time,4,4,53125,no,0,tenant,6,26803,vehicle,29,yes,yes
F,34,widowed,basic,1,self_employ,3,7,38250,no,0,owner,11,22872,wedding,39,no,no
F,36,single,highsch,0,full_time,9,9,47813,no,0,owner,9,16846,other,39,yes,no
F,37,married,basic,1,full_time,10,8,31875,no,0,owner_morg,6,7543,debt_consol,11,yes,yes
F,42,divorced,highsch,0,self_employ,7,11,57375,no,0,tenant,3,36817,debt_consol,55,no,yes
F,34,single,univ,0,unemployed,0,5,0,no,0,tenant,9,10657,wedding,55,no,yes
M,24,married,highsch,1,self_employ,2,5,38250,yes,40589,tenant,7,33039,debt_consol,46,no,yes
M,28,married,univ,1,part_time,0,1,31875,no,0,tenant,8,30885,debt_consol,32,no,no
F,31,divorced,highsch,0,full_time,4,4,47813,no,0,tenant,11,32753,debt_consol,35,no,no
F,40,single,univ,0,part_time,10,14,47813,no,0,owner,4,46609,debt_consol,29,no,no
F,30,single,univ,0,part_time,0,8,47813,no,0,tenant,2,11631,debt_consol,55,no,yes
F,42,divorced,highsch,2,part_time,10,18,28688,no,0,tenant,10,22925,vehicle,38,no,yes
F,32,single,highsch,0,full_time,4,8,47813,no,0,tenant,7,28246,vehicle,52,no,no
M,25,single,basic,0,unemployed,0,2,0,no,0,owner,6,14406,vehicle,55,no,yes
F,31,widowed,basic,1,part_time,5,7,19125,no,0,tenant,12,5803,other,10,no,no
F,31,divorced,basic,0,full_time,3,6,31875,no,0,tenant,8,18550,vehicle,54,no,no
F,30,married,univ,2,full_time,2,7,79688,yes,34782,owner,10,15522,debt_consol,51,yes,no
M,50,married,highsch,0,self_employ,0,13,66938,yes,63444,owner,8,127646,home_improv,92,no,yes
F,37,married,univ,1,unemployed,0,14,0,yes,54076,owner,12,49149,home_improv,37,yes,no
F,34,married,basic,0,unemployed,0,4,0,yes,58851,tenant,15,41570,debt_consol,33,no,yes
M,27,married,highsch,2,self_employ,2,3,38250,yes,40218,tenant,2,64393,other,46,no,no
F,23,married,univ,0,full_time,1,2,53125,yes,31728,tenant,5,23548,holidays,26,no,yes
M,54,single,univ,0,part_time,18,27,55781,no,0,tenant,2,25895,debt_consol,57,no,no
F,35,divorced,univ,0,self_employ,9,8,95625,no,0,tenant,6,22036,other,37,no,yes
M,27,divorced,highsch,2,part_time,3,6,19125,no,0,owner,8,18676,wedding,52,no,yes
M,27,single,highsch,0,self_employ,4,5,38250,no,0,owner,1,29453,debt_consol,28,yes,yes
F,31,widowed,highsch,0,full_time,1,1,47813,no,0,tenant,4,43078,other,33,no,no
F,42,married,basic,1,unemployed,0,7,0,yes,22080,tenant,5,9960,debt_consol,9,no,yes
F,33,married,basic,1,self_employ,5,5,38250,no,0,tenant,1,25127,vehicle,34,no,no
M,26,single,highsch,0,part_time,4,5,19125,no,0,tenant,4,18046,debt_consol,38,no,yes
M,31,single,highsch,0,unemployed,0,6,0,no,0,tenant,12,12731,debt_consol,55,no,yes
M,42,married,postgrad,2,part_time,11,19,76500,yes,62571,owner,6,5338,debt_consol,10,yes,yes
M,26,single,highsch,0,self_employ,1,2,38250,no,0,owner_morg,5,35365,debt_consol,48,yes,no
F,31,married,postgrad,1,unemployed,0,3,0,yes,13664,tenant,8,8357,vehicle,12,no,no
M,37,divorced,univ,1,part_time,0,0,47813,no,0,owner,8,10081,debt_consol,25,yes,no
F,29,single,highsch,0,self_employ,4,6,38250,no,0,tenant,4,18940,vehicle,55,no,yes
F,30,married,univ,2,self_employ,2,9,95625,no,0,owner_morg,15,51747,home_improv,51,yes,no
M,42,single,highsch,0,unemployed,0,16,0,no,0,tenant,14,16915,vehicle,33,no,yes
M,27,married,highsch,2,part_time,4,6,19125,yes,44750,owner,3,12740,debt_consol,43,no,no
M,33,married,univ,0,self_employ,0,2,95625,yes,53435,owner,1,119840,debt_consol,94,yes,no
M,28,divorced,univ,3,part_time,4,6,31875,no,0,owner_morg,3,9519,other,9,no,yes
F,36,married,highsch,1,unemployed,0,14,0,no,0,owner,6,7178,holidays,12,yes,no
F,27,married,postgrad,1,part_time,1,4,51000,no,0,tenant,2,28578,holidays,52,yes,yes
F,24,single,univ,0,full_time,0,1,53125,no,0,owner_morg,7,35253,home_improv,47,yes,no
M,30,single,highsch,0,unemployed,0,0,0,no,0,owner_morg,6,19963,vehicle,48,yes,no
F,44,divorced,highsch,2,unemployed,0,1,0,no,0,tenant,10,19898,debt_consol,46,no,yes
M,41,married,highsch,1,part_time,6,16,28688,yes,45600,tenant,10,60679,debt_consol,50,no,yes
M,28,divorced,highsch,0,full_time,2,5,31875,no,0,owner,3,17235,other,39,no,yes
M,29,widowed,basic,0,full_time,0,4,21250,no,0,owner,10,18099,debt_consol,56,no,no
M,27,divorced,highsch,1,full_time,3,4,31875,no,0,owner,10,14761,other,28,yes,no
M,33,single,univ,0,unemployed,0,6,0,no,0,tenant,10,9657,wedding,7,no,yes
F,23,divorced,univ,1,full_time,3,4,53125,no,0,owner,5,43093,home_improv,40,no,no
M,36,single,univ,0,part_time,7,6,47813,no,0,tenant,1,11507,vehicle,40,no,yes
F,48,divorced,univ,2,unemployed,0,1,0,no,0,tenant,7,10663,wedding,36,no,no
F,44,married,postgrad,0,self_employ,11,18,153000,yes,117447,owner_morg,2,133267,debt_consol,48,yes,no
F,26,single,univ,0,full_time,0,3,53125,no,0,tenant,1,19740,other,31,no,yes
M,28,married,highsch,2,full_time,4,6,31875,yes,34513,tenant,2,45548,debt_consol,32,no,no
F,26,divorced,highsch,1,self_employ,4,5,38250,no,0,owner_morg,3,5685,other,12,yes,no
M,29,divorced,highsch,1,part_time,1,9,19125,no,0,owner,5,16130,other,53,no,yes
M,32,single,univ,0,self_employ,1,4,95625,no,0,tenant,10,49768,debt_consol,41,yes,no
F,27,divorced,highsch,2,full_time,4,3,31875,no,0,tenant,2,14437,wedding,58,no,yes
F,26,divorced,highsch,3,unemployed,0,0,0,no,0,owner,8,19247,other,42,yes,no
F,28,single,highsch,0,full_time,2,2,31875,no,0,tenant,1,11377,debt_consol,45,no,yes
F,27,divorced,univ,2,self_employ,1,5,63750,no,0,tenant,2,5915,vehicle,9,no,no
M,30,divorced,univ,1,part_time,6,6,47813,no,0,tenant,3,27907,wedding,33,no,no
M,38,married,highsch,2,self_employ,2,2,57375,yes,53583,owner_morg,12,34165,home_improv,57,no,no
F,25,married,basic,1,part_time,0,3,12750,yes,23539,tenant,6,22357,debt_consol,58,no,no
F,29,divorced,univ,1,unemployed,0,8,0,no,0,tenant,2,16918,vehicle,27,no,yes
F,39,single,highsch,0,full_time,0,2,47813,no,0,owner_morg,15,10314,debt_consol,52,yes,no
M,28,single,highsch,0,full_time,0,3,31875,no,0,tenant,2,7963,other,7,no,yes
M,26,married,univ,2,self_employ,0,5,63750,yes,55311,owner,7,57828,home_improv,46,yes,no
F,41,single,postgrad,0,full_time,3,6,127500,no,0,tenant,6,47265,other,29,no,yes
M,33,married,highsch,3,unemployed,0,0,0,yes,8401,owner_morg,6,15082,vehicle,57,no,no
M,28,single,univ,0,self_employ,0,1,63750,no,0,owner,1,19565,debt_consol,51,yes,no
M,41,single,basic,0,part_time,8,15,19125,no,0,owner,1,6570,debt_consol,8,yes,no
M,28,married,highsch,1,unemployed,0,8,0,yes,32557,tenant,5,21645,debt_consol,28,no,no
M,26,widowed,highsch,2,full_time,2,2,31875,no,0,owner,4,26648,vehicle,25,yes,no
F,29,single,univ,0,unemployed,0,2,0,no,0,tenant,7,14717,vehicle,56,no,yes
F,32,single,highsch,0,self_employ,7,6,57375,no,0,tenant,2,15373,other,44,no,yes
F,26,divorced,univ,0,self_employ,1,6,63750,no,0,owner,6,11053,vehicle,60,yes,no
M,33,married,basic,2,full_time,1,10,31875,yes,42665,tenant,5,64672,other,31,no,no
F,30,single,postgrad,0,full_time,6,5,127500,no,0,tenant,5,91673,debt_consol,54,no,yes
F,50,single,basic,0,full_time,3,14,37188,no,0,owner,1,33326,home_improv,60,yes,no
F,38,divorced,highsch,0,full_time,4,9,47813,no,0,tenant,9,12982,debt_consol,55,no,yes
M,33,married,postgrad,1,full_time,3,12,127500,yes,32147,owner,3,35988,home_improv,49,yes,no
F,25,married,highsch,1,self_employ,1,6,38250,yes,43914,tenant,2,66027,debt_consol,53,no,no
M,31,single,basic,0,unemployed,0,6,0,no,0,tenant,3,16963,debt_consol,52,no,yes
M,27,single,univ,0,unemployed,0,4,0,no,0,tenant,2,5513,other,11,no,yes
M,36,widowed,highsch,2,full_time,9,11,47813,no,0,tenant,11,36999,other,44,no,no
F,32,divorced,highsch,0,self_employ,4,10,57375,no,0,owner,11,26191,vehicle,28,no,yes
M,24,divorced,highsch,0,full_time,2,5,31875,no,0,tenant,3,28470,debt_consol,41,no,yes
F,22,single,highsch,0,self_employ,0,2,38250,no,0,tenant,3,36399,debt_consol,27,no,yes
F,36,single,highsch,0,self_employ,5,12,57375,no,0,tenant,8,38530,other,35,no,no
M,25,single,univ,0,part_time,0,1,31875,no,0,owner_morg,8,6202,vehicle,8,no,yes
F,33,single,basic,0,part_time,5,4,19125,no,0,tenant,3,12411,wedding,56,no,yes
M,26,married,basic,0,part_time,1,2,12750,yes,46873,tenant,3,20762,debt_consol,40,no,no
F,31,widowed,highsch,1,part_time,6,8,28688,no,0,owner_morg,6,8485,other,6,no,no
F,57,single,highsch,0,unemployed,0,23,0,no,0,tenant,15,18520,debt_consol,40,no,yes
F,31,divorced,highsch,2,self_employ,6,10,57375,no,0,tenant,8,22583,vehicle,36,no,yes
M,29,divorced,univ,1,full_time,4,4,53125,no,0,tenant,5,42268,debt_consol,41,no,yes
F,49,widowed,highsch,0,full_time,2,12,47813,no,0,tenant,9,42067,debt_consol,25,no,no
M,27,divorced,postgrad,2,full_time,2,3,85000,no,0,owner,10,76956,home_improv,52,no,yes
M,42,single,univ,0,part_time,0,4,47813,no,0,tenant,2,36893,other,50,no,no
M,39,divorced,basic,0,unemployed,0,6,0,no,0,owner_morg,5,14314,other,34,no,yes
M,29,single,univ,0,part_time,2,6,31875,no,0,owner_morg,9,22608,debt_consol,34,no,yes
F,25,single,highsch,0,unemployed,0,6,0,no,0,tenant,2,11655,other,33,no,yes
M,38,divorced,highsch,1,full_time,6,12,47813,no,0,tenant,15,35084,debt_consol,44,no,yes
F,23,single,highsch,0,full_time,0,3,31875,no,0,tenant,7,9001,other,7,no,yes
M,39,married,highsch,1,self_employ,4,12,57375,yes,53985,owner,13,73866,debt_consol,30,yes,no
F,26,single,basic,0,self_employ,4,6,25500,no,0,tenant,3,20512,vehicle,44,no,yes
M,29,married,highsch,2,self_employ,1,8,38250,yes,56388,tenant,2,19992,debt_consol,41,no,no
M,26,divorced,univ,3,unemployed,0,6,0,no,0,tenant,1,15761,wedding,46,no,yes
M,41,single,univ,0,full_time,10,18,79688,no,0,owner_morg,3,52718,home_improv,44,yes,no
F,26,divorced,univ,2,self_employ,1,3,63750,no,0,owner,2,10501,vehicle,26,yes,no
F,26,married,univ,2,part_time,0,1,31875,yes,39512,owner_morg,8,14646,holidays,37,yes,no
F,33,single,univ,0,unemployed,0,6,0,no,0,owner_morg,14,14111,other,30,no,no
M,31,married,univ,2,full_time,6,7,79688,yes,50117,tenant,13,113158,other,94,no,no
F,22,divorced,univ,1,unemployed,0,2,0,no,0,tenant,4,18453,other,49,no,yes
M,38,divorced,univ,1,unemployed,0,6,0,no,0,tenant,4,7248,vehicle,8,no,yes
M,27,married,basic,1,self_employ,5,7,25500,no,0,tenant,4,9721,other,9,no,no
F,27,widowed,univ,0,self_employ,3,6,63750,no,0,tenant,5,7514,other,8,no,yes
M,45,divorced,basic,1,full_time,11,12,31875,no,0,owner,10,15063,vehicle,57,no,no
M,56,divorced,highsch,1,full_time,6,27,55781,no,0,tenant,8,36805,other,27,no,yes
F,51,married,basic,0,part_time,16,19,22313,yes,58794,tenant,8,32124,debt_consol,42,no,yes
M,33,divorced,postgrad,3,full_time,0,6,127500,no,0,owner_morg,12,113720,home_improv,86,yes,no
F,30,single,highsch,0,full_time,3,4,47813,no,0,owner_morg,13,10716,wedding,52,no,yes
F,31,divorced,univ,1,unemployed,0,10,0,no,0,tenant,13,19018,vehicle,56,no,yes
M,26,divorced,univ,2,unemployed,0,2,0,no,0,owner_morg,8,19464,wedding,60,no,yes
F,31,single,postgrad,0,full_time,7,6,127500,no,0,owner,15,43105,home_improv,31,no,no
F,25,single,highsch,0,part_time,1,1,19125,no,0,tenant,8,17391,other,49,no,yes
M,37,married,highsch,2,unemployed,0,10,0,yes,4226,tenant,12,10516,other,47,no,no
F,27,divorced,univ,3,self_employ,1,2,63750,no,0,tenant,1,11164,debt_consol,37,no,yes
M,36,single,highsch,0,full_time,3,10,47813,no,0,owner,1,47351,home_improv,56,no,yes
F,29,married,highsch,1,self_employ,3,6,38250,yes,42978,owner,4,18672,holidays,49,yes,no
F,32,divorced,univ,3,part_time,7,9,47813,no,0,owner,6,23793,wedding,26,yes,no
M,49,widowed,postgrad,2,full_time,4,20,127500,no,0,owner,3,53208,home_improv,42,yes,no
F,39,single,univ,0,part_time,4,3,47813,no,0,tenant,1,46499,other,33,no,yes
F,20,married,basic,1,self_employ,1,1,25500,yes,27632,tenant,6,6194,other,9,no,no
M,25,married,highsch,0,full_time,3,4,31875,no,0,owner_morg,2,23379,debt_consol,52,no,yes
F,29,widowed,postgrad,1,full_time,4,9,85000,no,0,tenant,7,9457,vehicle,9,no,no
M,25,widowed,univ,3,part_time,1,6,31875,no,0,owner_morg,7,19320,other,39,yes,no
F,28,divorced,highsch,0,full_time,4,7,31875,no,0,owner_morg,10,11399,vehicle,41,yes,no
F,31,widowed,univ,0,part_time,7,8,47813,no,0,owner,1,16617,other,41,yes,no
F,34,single,highsch,0,self_employ,3,13,57375,no,0,tenant,7,39486,debt_consol,45,yes,no
F,27,divorced,highsch,1,part_time,1,2,19125,no,0,tenant,7,17541,vehicle,42,no,yes
M,26,divorced,highsch,2,self_employ,0,2,38250,no,0,tenant,8,21818,wedding,32,no,yes
M,25,married,univ,0,self_employ,0,1,63750,no,0,tenant,10,63623,debt_consol,44,no,yes
F,26,married,highsch,3,self_employ,1,1,38250,yes,52631,tenant,8,28473,other,53,yes,no
F,34,married,highsch,1,unemployed,0,1,0,yes,17331,tenant,2,18788,other,58,no,no
M,38,divorced,postgrad,0,full_time,4,12,127500,no,0,owner_morg,11,45760,home_improv,37,yes,no
F,30,married,univ,2,self_employ,3,10,95625,yes,45248,owner,14,34391,debt_consol,26,yes,yes
F,47,married,highsch,0,unemployed,0,2,0,yes,53533,owner_morg,2,46570,home_improv,57,no,yes
F,24,widowed,basic,1,full_time,3,2,21250,no,0,tenant,4,17038,vehicle,58,no,no
M,28,divorced,postgrad,2,full_time,0,8,85000,no,0,tenant,4,28004,wedding,40,no,yes
F,38,married,univ,0,unemployed,0,16,0,yes,1697,tenant,12,18184,holidays,40,no,yes
M,40,single,highsch,0,full_time,5,16,47813,no,0,owner_morg,9,23751,vehicle,37,yes,no
F,26,divorced,univ,0,full_time,1,6,53125,no,0,tenant,3,44159,other,47,no,yes
M,28,single,highsch,0,full_time,2,3,31875,no,0,tenant,8,31667,debt_consol,41,no,yes
M,34,married,highsch,0,self_employ,0,9,57375,yes,49616,tenant,8,7964,debt_consol,9,no,yes
F,31,divorced,basic,1,full_time,0,6,31875,no,0,owner_morg,13,8749,vehicle,8,yes,no
M,26,married,basic,0,full_time,3,6,21250,yes,45178,tenant,9,7872,vehicle,7,no,yes
F,21,single,basic,0,part_time,1,2,12750,no,0,w_parents,5,8840,vehicle,7,no,no
F,40,divorced,highsch,1,full_time,2,4,47813,no,0,owner,15,42877,home_improv,41,yes,yes
M,30,divorced,highsch,3,unemployed,0,6,0,no,0,tenant,3,6714,wedding,11,no,yes
F,32,married,basic,3,self_employ,2,3,38250,yes,47585,owner,11,69641,home_improv,42,no,no
F,30,single,univ,0,self_employ,6,8,95625,no,0,tenant,5,66689,other,28,no,yes
F,32,married,highsch,2,unemployed,0,7,0,yes,36198,tenant,5,20299,other,47,no,yes
M,33,divorced,basic,1,part_time,2,2,19125,no,0,owner_morg,10,18455,other,32,yes,no
F,31,single,univ,0,self_employ,0,0,95625,no,0,tenant,6,94037,other,40,no,yes
M,32,single,highsch,0,part_time,0,1,28688,no,0,tenant,9,24926,vehicle,55,no,yes
